Index	Name	Type	Nullable	References	Description
0	rulename	name			"rule name"
1	ev_class	oid		pg_class.oid	"the table this rule is for"
2	ev_attr	int2			"the column this rule is for (currently, always zero to indicate the whole table)"
3	ev_type	char			"event type that the rule is for: 1 = select, 2 = update, 3 = insert, 4 = delete"
4	is_instead	bool			"true if the rule is an instead rule"
5	ev_qual	text			"expression tree (in the form of a nodetostring() representation) for the rule's qualifying condition"
6	ev_action	text			"query tree (in the form of a nodetostring() representation) for the rule's action"
