Index	Name	Type	Nullable	References	Description
0	opcamid	OID		pg_am.oid	"index access method operator class is for"
1	opcname	NAME			"name of this operator class"
2	opcnamespace	OID		pg_namespace.oid	"namespace of this operator class"
3	opcowner	OID		pg_authid.oid	"owner of the operator class"
4	opcintype	OID		pg_type.oid	"data type that the operator class indexes"
5	opcdefault	BOOL			"true if this operator class is the default for opcintype"
6	opckeytype	OID		pg_type.oid	"type of data stored in index, or zero if same as opcintype"
