Index	Name	Type	Nullable	References	Description
0	tmplname	name			"name of the language this template is for"
1	tmpltrusted	boolean			"true if language is considered trusted"
2	tmplhandler	text			"name of call handler function"
3	tmplvalidator	text			"name of validator function, or null if none"
4	tmpllibrary	text			"path of shared library that implements language"
5	tmplacl	aclitem[]			"access privileges for template (not yet used)"
