subid	oid	true		
subname	name	true		
pid	int4	true		
relid	oid	true		
received_lsn	pg_lsn	true		
last_msg_send_time	timestamptz	true		
last_msg_receipt_time	timestamptz	true		
latest_end_lsn	pg_lsn	true		
latest_end_time	timestamptz	true		
