Name	Type	Nullable	References	Description
name	text	true		"name of the memory context"
ident	text	true		"identification information of the memory context. this field is truncated at 1024 bytes"
parent	text	true		"name of the parent of this memory context"
level	int4	true		"distance from topmemorycontext in context tree"
total_bytes	int8	true		"total bytes allocated for this memory context"
total_nblocks	int8	true		"total number of blocks allocated for this memory context"
free_bytes	int8	true		"free space in bytes"
free_chunks	int8	true		"total number of free chunks"
used_bytes	int8	true		"used space in bytes"
