local_id	oid	true		"internal node identifie"
external_id	text	true		"external node identifie"
remote_lsn	pg_lsn	true		"the origin node's lsn up to which data has been replicated"
local_lsn	pg_lsn	true		"this node's lsn at which remote_lsn has been replicated. used to flush commit records before persisting data to disk when using asynchronous commits"
