Name	Type	Nullable	References	Description
transaction	xid	true		"numeric transaction identifier of the prepared transaction"
gid	text	true		"global transaction identifier that was assigned to the transaction"
prepared	timestamptz	true		"time at which the transaction was prepared for commit"
owner	name	true		"name of the user that executed the transaction"
database	name	true		"name of the database in which the transaction was executed"
