Name	Type	Nullable
usename	name	true
usesysid	oid	true
usecreatedb	bool	true
usesuper	bool	true
usecatupd	bool	true
userepl	bool	true
passwd	text	true
valuntil	abstime	true
useconfig	text[]	true
