Name	Type	Nullable	Default
tableoid	oid	false
cmax	cid	false
xmax	xid	false
cmin	cid	false
xmin	xid	false
ctid	tid	false
seqrelid	oid	false
seqtypid	oid	false
seqstart	bigint	false
seqincrement	bigint	false
seqmax	bigint	false
seqmin	bigint	false
seqcache	bigint	false
seqcycle	boolean	false
