Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	opfmethod	oid			"index access method operator family is for"
3	opfname	name			"name of this operator family"
4	opfnamespace	oid			"namespace of this operator family"
5	opfowner	oid			"owner of the operator family"
