Index	Name	Type	Nullable	References	Description
1	oid	oid			"row identifier"
2	amname	name			"name of the access method"
3	amhandler	regproc			"oid of a handler function that is responsible for supplying information about the access method"
4	amtype	char			"t = table (including materialized views), i = index."
