Name	Type	References	Description
inhrelid	oid	pg_class.oid	The OID of the child table.
inhparent	oid	pg_class.oid	The OID of the parent table.
inhseqno	int4	 	If there is more than one direct parent for a child\n table (multiple inheritance), this number tells the order in which the inherited columns are to be arranged. The count starts at 1.
