Name	Type	Nullable
tableoid	oid	false
cmax	cid	false
xmax	xid	false
cmin	cid	false
xmin	xid	false
oid	oid	false
ctid	tid	false
castsource	oid	false
casttarget	oid	false
castfunc	oid	false
castcontext	"""char"""	false
castmethod	"""char"""	false
