Index	Name	Type	Nullable	References	Description
0	aggname	name			"name of the aggregate function"
1	aggowner	int4		pg_shadow.usesysid	"owner (creator) of the aggregate function"
2	aggtransfn	"regproc (function)"		pg_proc.oid	"transition function"
3	aggfinalfn	"regproc (function)"		pg_proc.oid	"final function"
4	aggbasetype	oid		pg_type.oid	"the input datatype for this aggregate function"
5	aggtranstype	oid		pg_type.oid	"the type of the aggregate function's internal transition (state) data"
6	aggfinaltype	oid		pg_type.oid	"the type of the result"
7	agginitval	text			"the initial value of the transition state. this is a text field containing the initial value in its external string representation. if the field is null, the transition state value starts out null."
