tableoid	oid	false		
cmax	cid	false		
xmax	xid	false		
cmin	cid	false		
xmin	xid	false		
oid	oid	false		"row identifier (hidden attribute; must be explicitly selected"
ctid	tid	false		
spcname	name	false		"tablespace nam"
spcowner	oid	false	pg_authid.oid	"owner of the tablespace, usually the user who created i"
spcacl	aclitem[]	true		"access privileges; see grant and revoke for detail"
spcoptions	text[]	true		"tablespace-level options, as ""keyword=value"" string"
