Index	Name	Type	Nullable	References	Description
1	schemaname	name			"name of schema containing table policy is on"
2	tablename	name			"name of table policy is on"
3	policyname	name			"name of policy"
4	polpermissive	text			"is the policy permissive or restrictive?"
5	roles	name[]			"the roles to which this policy applies"
6	cmd	text			"the command type to which the policy is applied"
7	qual	text			"the expression added to the security barrier qualifications for queries that this policy applies to"
8	with_check	text			"the expression added to the with check qualifications for queries that attempt to add rows to this table"
