Name	Type	References	Description
usename	name	 	User name
usesysid	int4	 	User id (arbitrary number\n used to reference this user)
usecreatedb	bool	 	User may create\n databases
usetrace	bool	 	not used
usesuper	bool	 	User is a superuser
usecatupd	bool	 	User may update system\n catalogs. (Even a superuser may not do this unless this attribute is true.)
passwd	text	 	Password
valuntil	abstime	 	Account expiry time (only\n used for password authentication)
