Name	Type	Nullable	References	Description
archived_count	int8	true		
last_archived_wal	text	true		
last_archived_time	timestamptz	true		
failed_count	int8	true		
last_failed_wal	text	true		
last_failed_time	timestamptz	true		
stats_reset	timestamptz	true		
