Index	Name	Type	Nullable	References	Description
1	name	text			"time zone name"
2	abbrev	text			"time zone abbreviation"
3	utc_offset	interval			"offset from utc (positive means east of greenwich)"
4	is_dst	bool			"true if currently observing daylight savings"
