name	name	true		"extension nam"
version	text	true		"version nam"
installed	bool	true		"true if this version of this extension is currently installe"
superuser	bool	true		"true if only superusers are allowed to install this extensio"
relocatable	bool	true		"true if extension can be relocated to another schem"
schema	name	true		"name of the schema that the extension must be installed into, or null if partially or fully relocatabl"
requires	name[]	true		"names of prerequisite extensions, or null if non"
comment	text	true		"comment string from the extension's control fil"
