Index	Name	Type	Nullable	References	Description
0	amopfamily	oid		pg_opfamily.oid	"the operator family this entry is for"
1	amoplefttype	oid		pg_type.oid	"left-hand input data type of operator"
2	amoprighttype	oid		pg_type.oid	"right-hand input data type of operator"
3	amopstrategy	int2			"operator strategy number"
4	amopopr	oid		pg_operator.oid	"oid of the operator"
5	amopmethod	oid		pg_am.oid	"index access method operator family is for"
