Index	Name	Type	Nullable	References	Description
0	cfgname	name			"text search configuration name"
1	cfgnamespace	oid		pg_namespace.oid	"the oid of the namespace that contains this configuration"
2	cfgowner	oid		pg_authid.oid	"owner of the configuration"
3	cfgparser	oid		pg_ts_parser.oid	"the oid of the text search parser for this configuration"
