Index	Name	Type	Nullable	References	Description
1	aggfnoid	regproc		pg_proc.oid	"pg_proc oid of the aggregate function"
2	aggtransfn	regproc		pg_proc.oid	"transition function"
3	aggfinalfn	regproc		pg_proc.oid	"final function (zero if none)"
4	aggtranstype	oid		pg_type.oid	"the type of the aggregate function's internal transition (state) data"
5	agginitval	text			"the initial value of the transition state. this is a text field containing the initial value in its external string representation. if the value is null, the transition state value starts out null."
