Name	Type	Nullable
rolname	name	true
rolsuper	bool	true
rolinherit	bool	true
rolcreaterole	bool	true
rolcreatedb	bool	true
rolcanlogin	bool	true
rolreplication	bool	true
rolconnlimit	int4	true
rolpassword	text	true
rolvaliduntil	timestamptz	true
rolbypassrls	bool	true
rolconfig	text[]	true
oid	oid	true
