Index	Name	Type	Nullable	References	Description
1	local_id	oid	true		<undocumented>
2	external_id	text	true		<undocumented>
3	remote_lsn	pg_lsn	true		<undocumented>
4	local_lsn	pg_lsn	true		<undocumented>
ich data has been replicated."
4	local_lsn	pg_lsn	true		"this node's lsn at which remote_lsn has been replicated. used to flush commit records before persisting data to disk when using asynchronous commits."
