Index	Name	Type	Nullable	References	Description
1	usename	name			"user name"
2	usesysid	oid			"id of this user"
3	usecreatedb	bool			"user can create databases"
4	usesuper	bool			"user is a superuser"
5	userepl	bool			"user can initiate streaming replication and put the system in and out of backup mode."
6	usebypassrls	bool			"user bypasses every row-level security policy"
7	passwd	text			"not the password (always reads as ********)"
8	valuntil	timestamptz			"password expiry time (only used for password authentication)"
9	useconfig	text[]			"session defaults for run-time configuration variables"
