Index	Name	Type	Nullable	References	Description
0	name	text			"time zone name"
1	abbrev	text			"time zone abbreviation"
2	utc_offset	interval			"offset from utc (positive means east of greenwich)"
3	is_dst	bool			"true if currently observing daylight savings"
