Index	Name	Type	Nullable	References	Description
0	schemaname	name			"name of schema containing table"
1	tablename	name			"name of table"
2	tableowner	name			"name of table's owner"
3	tablespace	name			"name of tablespace containing table (null if default for database)"
4	hasindexes	bool			"true if table has (or recently had) any indexes"
5	hasrules	bool			"true if table has (or once had) rules"
6	hastriggers	bool			"true if table has (or once had) triggers"
7	rowsecurity	bool			"true if row security is enabled on the table"
